MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859
0.0012350979528532732,0.18793218292339908,0.003263993285809045,0.03214112314964819,0.008509356488074393,0.005741061549694736,0.0003809601669476358,0.011798544301108955,0.011422503719595481,0.019871502504049083,0.012700250327580893,0.04536538727180392,0.08372470614401838,0.10613573609791004,0.3797231051611313,0.003202562785877601,0.00022552222100112628
0.03451640749000235,0.011273979388580355,0.01168110863871294,0.017692576637966584,0.03411454716701788,0.00145400338910449,0.0003156791248854438,0.04670107659913391,0.04319725017694989,0.003523960053403723,0.005863052633642453,0.14854287665319527,0.24529922944054872,0.08668116830834695,0.10746781627623916,0.011290586969428194,0.00041576562474326283
0.01028394297581493,0.09654544440258826,0.0005935273576075832,0.010127427880270939,0.0035469895271248698,0.0033528771750752314,0.0006432043500933738,0.00502720101615251,0.003764107038393363,0.0048383952239612164,0.001512373534614885,0.02960499930157839,0.04819198789840213,0.24451747382979666,0.0837722082247035,0.04375194296903289,0.00021384522470184155
0.01072171436581524,0.01378165978669462,0.010071083078530264,0.03623466352411939,0.050567612861753736,0.009130053557287198,0.0013906863307148309,0.19149732247507617,0.0005544865259235199,0.00044838181187923775,0.0007508645549113805,0.0007259832194527601,0.11173117985106343,0.11384181541897304,0.3505350132040943,0.017925371425273163,0.0003580736554575521
0.0008221162627365942,0.054845047922621334,0.009832996361218694,0.005438248910264299,0.003472951987537691,0.00041589819022391577,0.0002502139033286722,0.0208893456959215,0.01219352581780449,0.005244130066325499,0.0003529899815148391,0.0014690625938987747,0.09278199790568037,0.18259526756901226,0.028464274702737734,0.005159463055107182,0.00018309169997352882
