MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859
0.6131205673758866,0.8920351763294109,0.632730643168019,0.9328712410223345,0.847800583884083,0.7168296527143445,0.6193290706213171,0.8415184568266081,0.7997599985671556,0.828591513979188,0.7442596672218939,0.9061442157863628,0.9791879354503609,0.9714505758243333,0.9710072895957588,0.6895071015349346,0.38759939823769607
0.802367648112329,0.8723583351242925,0.6107529192635576,0.8100553406404469,0.8297514148577978,0.5998415001074575,0.5221855075578479,0.8415583136327818,0.7908204384268215,0.7652679275019701,0.6615534780428398,0.8427985529049359,0.9925719965613583,0.8980765097786375,0.6951429185471738,0.7753286410201303,0.5711115886745823
0.5350795185901569,0.7955017641896369,0.5579854208084825,0.8155705407196461,0.677175684630953,0.8130944065337704,0.6425187613060377,0.7208037825059102,0.5239016352336432,0.7416559209112401,0.7750837318431751,0.8779753908978563,0.9869432056310784,0.9765998602976735,0.9842745329822864,0.6834219905790482,0.395766172361917
0.5574987463285335,0.7795060534422237,0.6257701124722401,0.8626289490651193,0.8410299806576402,0.715152410631134,0.530213482341142,0.8474326599326599,0.4232618740597464,0.4569319077297801,0.6964413639945555,0.5964386775556989,0.9724505695250376,0.9876961100365356,0.9744877856579983,0.8115015402249446,0.7255359157578036
0.5364657210401891,0.8738018482699335,0.7481507352282701,0.8778276288216647,0.5972920696324953,0.4384053298946916,0.522374760446331,0.6134966688158178,0.889189770040834,0.6499355254674404,0.5885718891038041,0.6074629271437781,0.9531638994859671,0.9601400605376749,0.7542929292929292,0.6336933161401246,0.6042080803739323
