,MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859
0,0.0020217981399791324,0.008212369358968054,0.0002993043026495097,0.00796430221616837,0.01674069822212019,0.0028332107933883846,0.0003941293300749486,0.0023923726993618165,0.0007836871019592572,0.00373512566115791,0.0023180073008774857,0.0023104547012453075,0.0021957093743160175,0.00591042108097772,0.01124775306861698,0.0005646969135978931,0.0003257675931239654
1,0.00099331279074513,0.0031275264737229006,0.0009749451363567271,0.007893616179745013,0.0008996258756367151,0.0003261989037890597,0.0006963925315455082,0.005617073042850096,0.003012383829236229,0.00040876867527819686,0.0011706449480911405,0.0016118035853914894,0.1718599888921697,0.011529088384135945,0.09071276269981672,0.0007234468066772794,0.0002992611021309198
2,0.0008280000078121253,0.00626939023780314,0.0007065890737483944,0.005377790403623836,0.00046129333779632714,0.0016855672794325047,0.000466900616769447,0.005225620451363699,0.0007043508694782859,0.000480668723141198,0.00146357176592091,0.0006593649850312321,0.01814958529739451,0.032655237105884215,0.004301049494033142,0.000366993790125481,0.0003986059974211676
3,0.0003914764473771971,0.03531306356228963,0.0003550189885144405,0.003418614332269107,0.004675784942093184,0.0003726156462002512,0.00046684380958649614,0.20049793786154366,0.0008340956586217285,0.0011728343696091352,0.000873745565106914,0.0006737594687263552,0.0024653711805330296,0.22451648605472568,0.0048823343238379065,0.0029088898014537896,0.0005937799640988175
4,0.0003964456038098078,0.0022404580954689347,0.003918768519857296,0.002287305517190912,0.0003270864558695064,0.00024737905958445704,0.00032100999235741524,0.009287466796223885,0.0028920624537621983,0.0006873335289593946,0.0012525910452336258,0.00022383332164567109,0.001841521223028407,0.011842670039668882,0.011651757740450238,0.0006473768849426176,0.0034007216165403784
