,MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859
0,0.0005731771766251364,0.0874155405476035,0.002121105198000307,0.0070271003442277285,0.0011956269693003839,0.005398285554433014,0.0004766845600339134,0.1751331080717529,0.006748928147682868,0.01745453129051771,0.0010665041855285398,0.01615631044738736,0.026732092004925424,0.04439443139205887,0.12891769717163826,0.0012160474777225877,0.00020097981953073595
1,0.015305080871408822,0.009497076685459988,0.0059857113258816414,0.01972357579760269,0.006414429675630597,0.0007610018195099397,0.001507983988860408,0.01310973979219022,0.049249139670078865,0.0015517004272737125,0.0059764161661561635,0.052855795587155925,0.16453501150814828,0.2890081612988236,0.0597039510178726,0.007898847715352528,0.0003453491655861463
2,0.0021428932002122603,0.038857815540148104,0.000701522897568699,0.0018695459132072813,0.0006434068691767432,0.001808548476677226,0.0005636797429622052,0.004843493821064282,0.000565630718858698,0.0006608797826622107,0.0012987157423228256,0.005653081157193668,0.04779113629319252,0.11162375404875932,0.3469912182123519,0.002485413813416611,0.00018124906654137514
3,0.0027869458972706058,0.024699009796587793,0.0015995414623115908,0.024306040409281054,0.016423074107101823,0.003764564864727091,0.0005968893056150481,0.051050008607580875,0.00033181289091055585,0.00040952529254188844,0.0006184751246147878,0.0006101498844550186,0.03379376154466687,0.30054926179351676,0.2524608513931874,0.005784540262979114,0.0004510887053322995
4,0.0005548935471591358,0.04095089908371226,0.014506659137350627,0.02045851490690035,0.0006649859014810963,0.0010382227507142632,0.00028402108451431544,0.025978730425442697,0.005136160655139448,0.0006986911854117784,0.00032891674528130933,0.00046753577460948906,0.27101150830357346,0.2010212140168382,0.03818236142657061,0.000318657172333314,0.0002299117550722396
